gwas_name,mid,module_size,net,pval,teamName,traitGroup,type,new_gwas_cat,trait.simplified
EUR.IBD.gwas_ichip_meta_release.IBD_META_P,3,58,2_ppi,0.00013052152,Korkinlab WPI,Inflammatory bowel disease,Immune,,Inflammatory bowel disease
EUR.IBDGenetics.UC,182,32,2_ppi,9.932659729999999e-05,Korkinlab WPI,Inflammatory bowel disease,Immune,,Ulcerative colitis
EUR.Kathiresan2009.LDL,339,7,2_ppi,5.68136636e-06,Korkinlab WPI,"LDL, total cholesterol",Lipids,,LDL cholesterol
EUR.Okada2014.RA_GWASmeta_European_v2,182,32,2_ppi,2.9448611500000003e-05,Korkinlab WPI,Rheumatoid arthritis,Immune,,Rheumatoid arthritis
EUR.pgc.cross.SCZ17.2013-05,318,28,2_ppi,2.5226265199999997e-05,Korkinlab WPI,Schizophrenia,Psychiatric,,Schizophrenia
EUR.pgc.scz.full.2012-04,318,28,2_ppi,7.00186237e-06,Korkinlab WPI,Schizophrenia,Psychiatric,,Schizophrenia
EUR.RA_GWASmeta2_20090505,182,32,2_ppi,2.9764808199999997e-06,Korkinlab WPI,Rheumatoid arthritis,Immune,,Rheumatoid arthritis
EUR.Willer2008.LDL,339,7,2_ppi,4.492084e-06,Korkinlab WPI,"LDL, total cholesterol",Lipids,,LDL cholesterol
EUR.Willer2008.LDL,239,20,2_ppi,0.000178766816,Korkinlab WPI,"LDL, total cholesterol",Lipids,,LDL cholesterol
EUR.BPSCZ.results,128,22,3_signal,4.655734539999999e-05,Korkinlab WPI,"Bipolar, schizophrenia",Psychiatric,,Cross-disorder
EUR.DIAGRAMv3.2012DEC17.T2D,111,16,3_signal,0.00019840172299999997,Korkinlab WPI,Type 2 diabetes,Glycemic,,Type 2 diabetes
EUR.Fritsche_2015_AdvancedAMD,105,14,3_signal,0.000153219907,Korkinlab WPI,Various,Various,,Macular degeneration
EUR.pgc.cross.SCZ17.2013-05,128,22,3_signal,0.000116330642,Korkinlab WPI,Schizophrenia,Psychiatric,,Schizophrenia
EUR.BPSCZ.results,3,33,4_coexpr,7.4865982199999995e-06,Korkinlab WPI,"Bipolar, schizophrenia",Psychiatric,,Cross-disorder
EUR.BPSCZ.scz-only.results,3,33,4_coexpr,9.90547229e-07,Korkinlab WPI,Schizophrenia,Psychiatric,,Schizophrenia
EUR.CARDIoGRAM_2010_lipids.TC_ONE,85,34,4_coexpr,0.000115242528,Korkinlab WPI,"LDL, total cholesterol",Lipids,,Total cholesterol
EUR.CARDIoGRAM_gwas_results.CAD,36,62,4_coexpr,2.02820126e-05,Korkinlab WPI,Coronary artery disease,Cardiovascular,,Coronary artery disease
EUR.CARDIoGRAM_gwas_results.CAD,133,30,4_coexpr,0.000163946596,Korkinlab WPI,Coronary artery disease,Cardiovascular,,Coronary artery disease
EUR.DIAGRAMv3.2012DEC17.T2D,62,10,4_coexpr,3.00029744e-05,Korkinlab WPI,Type 2 diabetes,Glycemic,,Type 2 diabetes
EUR.GIANT_2015_HIPadjBMI_COMBINED_EUR,3,33,4_coexpr,3.0458330100000003e-05,Korkinlab WPI,BMI (female),Anthropometric,,Body mass index
EUR.GIANT_2015_HIPadjBMI_COMBINED_EUR,22,81,4_coexpr,0.000279596347,Korkinlab WPI,BMI (female),Anthropometric,,Body mass index
EUR.GIANT_2015_HIPadjBMI_FEMALES_EUR,3,33,4_coexpr,5.05390157e-05,Korkinlab WPI,BMI (female),Anthropometric,,Body mass index
EUR.GIANT_2015_HIPadjBMI_MALES_EUR,3,33,4_coexpr,0.000107383477,Korkinlab WPI,BMI (male),Anthropometric,,Body mass index
EUR.GIANT_2015_WCadjBMI_MALES_EUR,3,33,4_coexpr,0.000103997077,Korkinlab WPI,BMI (male),Anthropometric,,Body mass index
EUR.GLGC.jointGwasMc_TC,85,34,4_coexpr,0.000116090013,Korkinlab WPI,"LDL, total cholesterol",Lipids,,Total cholesterol
EUR.GLGC.jointGwasMc_TC,64,62,4_coexpr,0.00034149408499999995,Korkinlab WPI,"LDL, total cholesterol",Lipids,,Total cholesterol
EUR.GLGC.Mc_LDL,85,34,4_coexpr,0.00014415949500000001,Korkinlab WPI,"LDL, total cholesterol",Lipids,,LDL cholesterol
EUR.GLGC.Mc_TC,85,34,4_coexpr,8.59139983e-05,Korkinlab WPI,"LDL, total cholesterol",Lipids,,Total cholesterol
EUR.Neuroticism_Full,3,33,4_coexpr,2.8531845399999996e-05,Korkinlab WPI,Neuroticism,Psychiatric,,Neuroticism
EUR.pgc.cross.SCZ17.2013-05,3,33,4_coexpr,2.07997877e-06,Korkinlab WPI,Schizophrenia,Psychiatric,,Schizophrenia
EUR.pgc.scz.full.2012-04,3,33,4_coexpr,7.74044258e-07,Korkinlab WPI,Schizophrenia,Psychiatric,,Schizophrenia
EUR.pgc.scz2.2014,3,33,4_coexpr,9.75230925e-05,Korkinlab WPI,Schizophrenia,Psychiatric,,Schizophrenia
EUR.scz.swe.pgc1.results.v3,3,33,4_coexpr,3.18335923e-05,Korkinlab WPI,Schizophrenia,Psychiatric,,Schizophrenia
EUR.BMI.ENGAGE1000G_BMI,4,5,5_cancer,2.79924122e-05,Korkinlab WPI,"BMI, obesity",Anthropometric,,Body mass index
EUR.GIANT.BMI.SNP_gwas_mc_merge_nogc.tbl.uniq,4,5,5_cancer,2.1874233199999998e-05,Korkinlab WPI,"BMI, obesity",Anthropometric,,Body mass index
EUR.GIANT.BMI.WOMEN.GT50.publicrelease,4,5,5_cancer,6.3848614e-05,Korkinlab WPI,"BMI, obesity",Anthropometric,,Body mass index
EUR.GIANT.BMI.WOMEN.LE50.publicrelease,4,5,5_cancer,0.00043014559800000005,Korkinlab WPI,"BMI, obesity",Anthropometric,,Body mass index
EUR.GIANT.BMI.Women_SNP_gwas_mc_merge_nogc.tbl.uniq,4,5,5_cancer,0.00012471191,Korkinlab WPI,"BMI, obesity",Anthropometric,,Body mass index
EUR.GIANT_2015_WC_FEMALES_EUR,4,5,5_cancer,3.756592e-05,Korkinlab WPI,"BMI, waist, hip (female)",Anthropometric,,Waist circumference
EUR.GIANT_2015_WC_MALES_EUR,4,5,5_cancer,0.00040853880700000004,Korkinlab WPI,"BMI, waist, hip (male)",Anthropometric,,Waist circumference
EUR.GIANT_2015_WC_MALES_EUR,64,16,5_cancer,0.000577500492,Korkinlab WPI,"BMI, waist, hip (male)",Anthropometric,,Waist circumference
EUR.GIANT_BMI_Speliotes2010_publicrelease_HapMapCeuFreq_eqtl,4,5,5_cancer,0.000479213059,Korkinlab WPI,"BMI, obesity",Anthropometric,,Body mass index
EUR.GIANT_OBESITY_CLASS1_Stage1_Berndt2013_publicrelease_HapMapCeuFreq,4,5,5_cancer,0.00016254425600000001,Korkinlab WPI,"BMI, obesity",Anthropometric,,Obesity
EUR.GIANT_OBESITY_CLASS2_Stage1_Berndt2013_publicrelease_HapMapCeuFreq,4,5,5_cancer,0.000201514208,Korkinlab WPI,"BMI, obesity",Anthropometric,,Obesity
EUR.GIANT_OBESITY_CLASS3_Stage1_Berndt2013_publicrelease_HapMapCeuFreq,4,5,5_cancer,0.000138153548,Korkinlab WPI,"BMI, obesity",Anthropometric,,Obesity
EUR.GIANT_OVERWEIGHT_Stage1_Berndt2013_publicrelease_HapMapCeuFreq,4,5,5_cancer,0.00010548975200000001,Korkinlab WPI,"BMI, obesity",Anthropometric,,Obesity
EUR.GIANT_Randall2013PlosGenet_stage1_publicrelease_HapMapCeuFreq_BMI_WOMEN,4,5,5_cancer,0.000556392879,Korkinlab WPI,"BMI, waist, hip (female)",Anthropometric,,Body mass index
EUR.GIANT_Randall2013PlosGenet_stage1_publicrelease_HapMapCeuFreq_WC_MEN,4,5,5_cancer,0.000479500392,Korkinlab WPI,"BMI, waist, hip (male)",Anthropometric,,Waist circumference
EUR.GIANT_Randall2013PlosGenet_stage1_publicrelease_HapMapCeuFreq_WEIGHT_WOMEN,4,5,5_cancer,0.000395752428,Korkinlab WPI,"BMI, waist, hip (female)",Anthropometric,,Weight
EUR.GLGC.jointGwasMc_TC,43,10,5_cancer,0.00045901324500000003,Korkinlab WPI,"LDL, total cholesterol",Lipids,,Total cholesterol
EUR.IBD.gwas_ichip_meta_release.IBD_META_P,76,26,5_cancer,0.000217751846,Korkinlab WPI,Inflammatory bowel disease,Immune,,Inflammatory bowel disease
EUR.IBD.gwas_ichip_meta_release.IBD_META_P,9,5,5_cancer,0.0015321756900000003,Korkinlab WPI,Inflammatory bowel disease,Immune,,Inflammatory bowel disease
EUR.MAGIC.HbA1C,9,5,5_cancer,0.00018475046600000003,Korkinlab WPI,Various,Glycemic,,Glycated hemoglobin
EUR.Corre2014.Mg_serum_overall_META_ANALYSIS_Oct2013_4pop1,10,4,6_homology,0.000298513406,Korkinlab WPI,Various,Various,,Electrolytes (serum)
EUR.GIANT_BMI_Speliotes2010_publicrelease_HapMapCeuFreq_eqtl,84,42,6_homology,0.00030370238399999997,Korkinlab WPI,"BMI, obesity",Anthropometric,,Body mass index
EUR.GLGC.jointGwasMc_LDL,3,3,6_homology,0.000327526735,Korkinlab WPI,"LDL, total cholesterol",Lipids,,LDL cholesterol
EUR.GLGC.jointGwasMc_TC,3,3,6_homology,0.000415408405,Korkinlab WPI,"LDL, total cholesterol",Lipids,,Total cholesterol
EUR.GLGC.Mc_TC,3,3,6_homology,0.000380654402,Korkinlab WPI,"LDL, total cholesterol",Lipids,,Total cholesterol
EUR.Okada2014.RA_GWASmeta_European_v2,108,68,6_homology,0.000373970144,Korkinlab WPI,Rheumatoid arthritis,Immune,,Rheumatoid arthritis
EUR.ASN.CAD.cad.add.160614.website,148,27,1_ppi,0.000115472356,Matthieu Vignes,Coronary artery disease,Cardiovascular,,Coronary artery disease
EUR.BPSCZ.scz-only.results,161,8,1_ppi,1.0852812900000001e-05,Matthieu Vignes,Schizophrenia,Psychiatric,,Schizophrenia
EUR.CARDIoGRAM_2010_lipids.LDL_ONE,18,100,1_ppi,0.000136290532,Matthieu Vignes,"LDL, total cholesterol",Lipids,,LDL cholesterol
EUR.CARDIoGRAM_2010_lipids.TC_ONE,18,100,1_ppi,0.000109519707,Matthieu Vignes,"LDL, total cholesterol",Lipids,,Total cholesterol
EUR.Fritsche_2015_AdvancedAMD,231,11,1_ppi,0.000114275508,Matthieu Vignes,Various,Various,,Macular degeneration
EUR.GLGC.jointGwasMc_TC,18,100,1_ppi,0.000114412893,Matthieu Vignes,"LDL, total cholesterol",Lipids,,Total cholesterol
EUR.GLGC.Mc_TC,18,100,1_ppi,0.000139562575,Matthieu Vignes,"LDL, total cholesterol",Lipids,,Total cholesterol
EUR.IBD.gwas_ichip_meta_release.UC_META_P,102,100,1_ppi,0.000134634304,Matthieu Vignes,Inflammatory bowel disease,Immune,,Ulcerative colitis
EUR.IBDGenetics.CD,10,100,1_ppi,3.3111266299999998e-06,Matthieu Vignes,Inflammatory bowel disease,Immune,,Crohn's disease
EUR.Okada2014.RA_GWASmeta_European_v2,92,100,1_ppi,5.78284891e-05,Matthieu Vignes,Rheumatoid arthritis,Immune,,Rheumatoid arthritis
EUR.pgc.cross.SCZ17.2013-05,161,8,1_ppi,0.000132031391,Matthieu Vignes,Schizophrenia,Psychiatric,,Schizophrenia
EUR.pgc.scz.full.2012-04,161,8,1_ppi,2.38533046e-05,Matthieu Vignes,Schizophrenia,Psychiatric,,Schizophrenia
EUR.pgc.scz2.2014,76,100,1_ppi,0.00016822331999999997,Matthieu Vignes,Schizophrenia,Psychiatric,,Schizophrenia
EUR.pgc.scz2.2014,195,61,1_ppi,0.000332905817,Matthieu Vignes,Schizophrenia,Psychiatric,,Schizophrenia
EUR.pgc.scz2.2014,83,100,1_ppi,0.000385611331,Matthieu Vignes,Schizophrenia,Psychiatric,,Schizophrenia
EUR.pgc.scz2.2014,4,100,1_ppi,0.00042831653299999997,Matthieu Vignes,Schizophrenia,Psychiatric,,Schizophrenia
EUR.BPSCZ.results,119,62,2_ppi,4.2577629799999996e-05,Matthieu Vignes,"Bipolar, schizophrenia",Psychiatric,,Cross-disorder
EUR.BPSCZ.scz-only.results,119,62,2_ppi,1.80708685e-05,Matthieu Vignes,Schizophrenia,Psychiatric,,Schizophrenia
EUR.BPSCZ.scz-only.results,69,73,2_ppi,0.00023892641100000002,Matthieu Vignes,Schizophrenia,Psychiatric,,Schizophrenia
EUR.CARDIoGRAM_2010_lipids.LDL_ONE,13,47,2_ppi,5.95494051e-06,Matthieu Vignes,"LDL, total cholesterol",Lipids,,LDL cholesterol
EUR.CARDIoGRAM_2010_lipids.TC_ONE,13,47,2_ppi,1.31620891e-05,Matthieu Vignes,"LDL, total cholesterol",Lipids,,Total cholesterol
EUR.Corre2014.uMguCa_all_META_ANALYSIS_7pop_aug20131,94,74,2_ppi,0.00018914397400000003,Matthieu Vignes,Electrolytes,Various,,Electrolytes (urin)
EUR.Fritsche_2015_AdvancedAMD,162,38,2_ppi,3.6599342799999995e-05,Matthieu Vignes,Various,Various,,Macular degeneration
EUR.GIANT_2015_HIPadjBMI_COMBINED_EUR,69,73,2_ppi,2.2559348800000004e-05,Matthieu Vignes,BMI (female),Anthropometric,,Body mass index
EUR.GIANT_2015_HIPadjBMI_FEMALES_EUR,69,73,2_ppi,1.01308678e-05,Matthieu Vignes,BMI (female),Anthropometric,,Body mass index
EUR.GLGC.jointGwasMc_LDL,13,47,2_ppi,1.4046054099999998e-05,Matthieu Vignes,"LDL, total cholesterol",Lipids,,LDL cholesterol
EUR.GLGC.jointGwasMc_TC,13,47,2_ppi,9.72219452e-06,Matthieu Vignes,"LDL, total cholesterol",Lipids,,Total cholesterol
EUR.GLGC.Mc_LDL,13,47,2_ppi,5.1747416200000006e-05,Matthieu Vignes,"LDL, total cholesterol",Lipids,,LDL cholesterol
EUR.GLGC.Mc_TC,13,47,2_ppi,1.42507646e-05,Matthieu Vignes,"LDL, total cholesterol",Lipids,,Total cholesterol
EUR.pgc.cross.full.2013-03,119,62,2_ppi,6.0747214599999995e-05,Matthieu Vignes,"Bipolar, schizophrenia",Psychiatric,,Cross-disorder
EUR.pgc.cross.SCZ17.2013-05,119,62,2_ppi,4.60784893e-05,Matthieu Vignes,Schizophrenia,Psychiatric,,Schizophrenia
EUR.pgc.scz.full.2012-04,119,62,2_ppi,9.1827288e-06,Matthieu Vignes,Schizophrenia,Psychiatric,,Schizophrenia
EUR.phs000206.pha002889.pancreatic_cancer,215,15,2_ppi,9.73356759e-05,Matthieu Vignes,Various,Various,,Pancreatic cancer
EUR.scz.swe.pgc1.results.v3,119,62,2_ppi,5.95613778e-05,Matthieu Vignes,Schizophrenia,Psychiatric,,Schizophrenia
EUR.ASN.CAD.cad.add.160614.website,75,3,3_signal,3.7939917900000003e-05,Matthieu Vignes,Coronary artery disease,Cardiovascular,,Coronary artery disease
EUR.ASN.CARDIoGRAMplusC4D_data_stage2.CAD,75,3,3_signal,0.00018467490000000002,Matthieu Vignes,Coronary artery disease,Cardiovascular,,Coronary artery disease
EUR.ASN.MI.mi.add.030315.website,75,3,3_signal,0.000117208555,Matthieu Vignes,Coronary artery disease,Cardiovascular,,Coronary artery disease
EUR.BPSCZ.results,63,32,3_signal,7.66780907e-05,Matthieu Vignes,"Bipolar, schizophrenia",Psychiatric,,Cross-disorder
EUR.CARDIoGRAM_2010_lipids.LDL_ONE,75,3,3_signal,7.4815847e-06,Matthieu Vignes,"LDL, total cholesterol",Lipids,,LDL cholesterol
EUR.CARDIoGRAM_2010_lipids.TC_ONE,75,3,3_signal,1.0220114099999999e-05,Matthieu Vignes,"LDL, total cholesterol",Lipids,,Total cholesterol
EUR.Corre2014.uMg_creat_ratio_all_META_ANALYSIS_Aug2013_7pop1,23,80,3_signal,0.00024062481500000002,Matthieu Vignes,Electrolytes,Various,,Electrolytes (urin)
EUR.Corre2014.uMg_creat_ratio_all_META_ANALYSIS_Aug2013_7pop1,11,42,3_signal,0.00037818089099999995,Matthieu Vignes,Electrolytes,Various,,Electrolytes (urin)
EUR.FG.ENGAGE1000G_FG,174,3,3_signal,5.76486257e-06,Matthieu Vignes,Fasting glucose,Glycemic,,Fasting glucose
EUR.GIANT_2015_HIPadjBMI_COMBINED_EUR,39,42,3_signal,0.000160310128,Matthieu Vignes,BMI (female),Anthropometric,,Body mass index
EUR.GIANT_HEIGHT_LangoAllen2010_publicrelease_HapMapCeuFreq_eqtl,39,42,3_signal,0.000217741252,Matthieu Vignes,Height,Anthropometric,,Height
EUR.GLGC.jointGwasMc_LDL,75,3,3_signal,1.32046851e-05,Matthieu Vignes,"LDL, total cholesterol",Lipids,,LDL cholesterol
EUR.GLGC.jointGwasMc_TC,75,3,3_signal,2.1422341599999998e-05,Matthieu Vignes,"LDL, total cholesterol",Lipids,,Total cholesterol
EUR.GLGC.Mc_LDL,75,3,3_signal,1.96722759e-05,Matthieu Vignes,"LDL, total cholesterol",Lipids,,LDL cholesterol
EUR.GLGC.Mc_TC,75,3,3_signal,1.3378164e-05,Matthieu Vignes,"LDL, total cholesterol",Lipids,,Total cholesterol
EUR.IBDGenetics.CD,66,7,3_signal,0.000272556941,Matthieu Vignes,Inflammatory bowel disease,Immune,,Crohn's disease
EUR.IBDGenetics.UC,66,7,3_signal,0.000270348214,Matthieu Vignes,Inflammatory bowel disease,Immune,,Ulcerative colitis
EUR.Kathiresan2009.LDL,75,3,3_signal,3.7173404500000004e-06,Matthieu Vignes,"LDL, total cholesterol",Lipids,,LDL cholesterol
EUR.MAGIC.FastingGlucose,174,3,3_signal,1.07892167e-05,Matthieu Vignes,Fasting glucose,Glycemic,,Fasting glucose
EUR.MAGIC.Manning_et_al_FastingGlucose_Interaction.JMAcontBMI_P,174,3,3_signal,1.08648482e-05,Matthieu Vignes,Fasting glucose,Glycemic,,Fasting glucose (BMI interact.)
EUR.MAGIC.Scott_et_al_FG_Jan2013,174,3,3_signal,5.80799268e-05,Matthieu Vignes,Fasting glucose,Glycemic,,Fasting glucose
EUR.MAGIC_Manning_et_al_FastingGlucose_MainEffect.BMIadj,174,3,3_signal,5.67916999e-06,Matthieu Vignes,Fasting glucose,Glycemic,,Fasting glucose
EUR.MAGIC_Manning_et_al_FastingGlucose_MainEffect,174,3,3_signal,1.58498618e-05,Matthieu Vignes,Fasting glucose,Glycemic,,Fasting glucose
EUR.Okada2014.RA_GWASmeta_European_v2,65,48,3_signal,1.65837175e-05,Matthieu Vignes,Rheumatoid arthritis,Immune,,Rheumatoid arthritis
EUR.RA_GWASmeta2_20090505,65,48,3_signal,0.000252616982,Matthieu Vignes,Rheumatoid arthritis,Immune,,Rheumatoid arthritis
EUR.Willer2008.LDL,75,3,3_signal,8.93112167e-06,Matthieu Vignes,"LDL, total cholesterol",Lipids,,LDL cholesterol
EUR.BPSCZ.scz-only.results,64,54,4_coexpr,0.00017525158200000003,Matthieu Vignes,Schizophrenia,Psychiatric,,Schizophrenia
EUR.CARDIoGRAM_2010_lipids.LDL_ONE,40,100,4_coexpr,0.000126614468,Matthieu Vignes,"LDL, total cholesterol",Lipids,,LDL cholesterol
EUR.CARDIoGRAM_2010_lipids.LDL_ONE,225,10,4_coexpr,0.000309299424,Matthieu Vignes,"LDL, total cholesterol",Lipids,,LDL cholesterol
EUR.CARDIoGRAM_2010_lipids.LDL_ONE,33,37,4_coexpr,0.00058344302,Matthieu Vignes,"LDL, total cholesterol",Lipids,,LDL cholesterol
EUR.CARDIoGRAM_2010_lipids.TC_ONE,40,100,4_coexpr,1.7461651399999999e-06,Matthieu Vignes,"LDL, total cholesterol",Lipids,,Total cholesterol
EUR.CARDIoGRAM_2010_lipids.TC_ONE,22,46,4_coexpr,0.000322844538,Matthieu Vignes,"LDL, total cholesterol",Lipids,,Total cholesterol
EUR.CARDIoGRAM_2010_lipids.TC_ONE,33,37,4_coexpr,0.00038573945099999995,Matthieu Vignes,"LDL, total cholesterol",Lipids,,Total cholesterol
EUR.CARDIoGRAM_2010_lipids.TC_ONE,225,10,4_coexpr,0.000562215328,Matthieu Vignes,"LDL, total cholesterol",Lipids,,Total cholesterol
EUR.GIANT_2015_HIPadjBMI_COMBINED_EUR,64,54,4_coexpr,0.000180649303,Matthieu Vignes,BMI (female),Anthropometric,,Body mass index
EUR.GIANT_2015_HIPadjBMI_FEMALES_EUR,64,54,4_coexpr,0.000126831601,Matthieu Vignes,BMI (female),Anthropometric,,Body mass index
EUR.GIANT_2015_WCadjBMI_MALES_EUR,64,54,4_coexpr,0.00013274328000000002,Matthieu Vignes,BMI (male),Anthropometric,,Body mass index
EUR.GIANT_OBESITY_CLASS1_Stage1_Berndt2013_publicrelease_HapMapCeuFreq,48,100,4_coexpr,0.00016854923,Matthieu Vignes,"BMI, obesity",Anthropometric,,Obesity
EUR.GLGC.jointGwasMc_TC,40,100,4_coexpr,9.05116233e-06,Matthieu Vignes,"LDL, total cholesterol",Lipids,,Total cholesterol
EUR.GLGC.jointGwasMc_TC,33,37,4_coexpr,0.00022500052400000001,Matthieu Vignes,"LDL, total cholesterol",Lipids,,Total cholesterol
EUR.GLGC.jointGwasMc_TC,22,46,4_coexpr,0.000254344357,Matthieu Vignes,"LDL, total cholesterol",Lipids,,Total cholesterol
EUR.GLGC.Mc_LDL,40,100,4_coexpr,1.72017941e-05,Matthieu Vignes,"LDL, total cholesterol",Lipids,,LDL cholesterol
EUR.IBDGenetics.UC,11,100,4_coexpr,6.5119392e-05,Matthieu Vignes,Inflammatory bowel disease,Immune,,Ulcerative colitis
EUR.IBDGenetics.UC,67,100,4_coexpr,0.000280254657,Matthieu Vignes,Inflammatory bowel disease,Immune,,Ulcerative colitis
EUR.Kathiresan2009.LDL,33,37,4_coexpr,0.00014137305700000002,Matthieu Vignes,"LDL, total cholesterol",Lipids,,LDL cholesterol
EUR.LEP.Leptin_Adjusted_for_BMI,17,69,4_coexpr,0.000148707137,Matthieu Vignes,Leptin,Various,,Leptin
EUR.Okada2014.RA_GWASmeta_European_v2,11,100,4_coexpr,6.816491979999999e-07,Matthieu Vignes,Rheumatoid arthritis,Immune,,Rheumatoid arthritis
EUR.Okada2014.RA_GWASmeta_European_v2,67,100,4_coexpr,1.8054378399999997e-05,Matthieu Vignes,Rheumatoid arthritis,Immune,,Rheumatoid arthritis
EUR.Okada2014.RA_GWASmeta_European_v2,55,100,4_coexpr,0.000138054635,Matthieu Vignes,Rheumatoid arthritis,Immune,,Rheumatoid arthritis
EUR.pgc.cross.SCZ17.2013-05,64,54,4_coexpr,7.38834292e-05,Matthieu Vignes,Schizophrenia,Psychiatric,,Schizophrenia
EUR.pgc.scz.full.2012-04,64,54,4_coexpr,8.438724979999998e-05,Matthieu Vignes,Schizophrenia,Psychiatric,,Schizophrenia
EUR.RA_GWASmeta2_20090505,67,100,4_coexpr,2.91919814e-05,Matthieu Vignes,Rheumatoid arthritis,Immune,,Rheumatoid arthritis
EUR.RA_GWASmeta2_20090505,102,67,4_coexpr,0.00029364536,Matthieu Vignes,Rheumatoid arthritis,Immune,,Rheumatoid arthritis
EUR.RA_GWASmeta2_20090505,11,100,4_coexpr,0.000376232692,Matthieu Vignes,Rheumatoid arthritis,Immune,,Rheumatoid arthritis
EUR.MAGIC.FastingGlucose,16,33,6_homology,0.00068725899,Matthieu Vignes,Fasting glucose,Glycemic,,Fasting glucose
EUR.MAGIC.HbA1C,16,33,6_homology,0.00105449784,Matthieu Vignes,Various,Glycemic,,Glycated hemoglobin
EUR.ASN.C4D_CAD_discovery_metaanalysis_update.CAD,571,5,1_ppi,8.2229599e-05,Joerg Menche,Coronary artery disease,Cardiovascular,,Coronary artery disease
EUR.ASN.C4D_CAD_discovery_metaanalysis_update.CAD,87,10,1_ppi,0.000129724604,Joerg Menche,Coronary artery disease,Cardiovascular,,Coronary artery disease
EUR.ASN.CAD.cad.add.160614.website,571,5,1_ppi,1.78730114e-05,Joerg Menche,Coronary artery disease,Cardiovascular,,Coronary artery disease
EUR.ASN.CAD.cad.rec.090715.web,571,5,1_ppi,4.15427883e-06,Joerg Menche,Coronary artery disease,Cardiovascular,,Coronary artery disease
EUR.ASN.CARDIoGRAMplusC4D_data_stage2.CAD,571,5,1_ppi,1.68102025e-06,Joerg Menche,Coronary artery disease,Cardiovascular,,Coronary artery disease
EUR.ASN.MI.mi.add.030315.website,571,5,1_ppi,4.3394567100000004e-06,Joerg Menche,Coronary artery disease,Cardiovascular,,Coronary artery disease
EUR.CARDIoGRAM_gwas_results.CAD,571,5,1_ppi,5.964834499999999e-06,Joerg Menche,Coronary artery disease,Cardiovascular,,Coronary artery disease
EUR.FG.ENGAGE1000G_FG,329,64,1_ppi,1.82415016e-05,Joerg Menche,Fasting glucose,Glycemic,,Fasting glucose
EUR.Fritsche_2015_AdvancedAMD,351,8,1_ppi,8.12048094e-05,Joerg Menche,Various,Various,,Macular degeneration
EUR.Fritsche_2015_AdvancedAMD,96,8,1_ppi,0.000101272644,Joerg Menche,Various,Various,,Macular degeneration
EUR.GIANT_2015_HIPadjBMI_COMBINED_EUR,215,24,1_ppi,2.08668267e-05,Joerg Menche,BMI (female),Anthropometric,,Body mass index
EUR.GIANT_2015_WCadjBMI_MALES_EUR,215,24,1_ppi,2.55366025e-08,Joerg Menche,BMI (male),Anthropometric,,Body mass index
EUR.GIANT_HEIGHT_LangoAllen2010_publicrelease_HapMapCeuFreq_eqtl,215,24,1_ppi,9.983586630000001e-06,Joerg Menche,Height,Anthropometric,,Height
EUR.GIANT_Randall2013PlosGenet_stage1_publicrelease_HapMapCeuFreq_WCadjBMI_MEN,215,24,1_ppi,1.8440549399999998e-07,Joerg Menche,BMI (male),Anthropometric,,Body mass index
EUR.GIANT_Randall2013PlosGenet_stage1_publicrelease_HapMapCeuFreq_WEIGHT_MEN,603,6,1_ppi,5.42127478e-05,Joerg Menche,"BMI, waist, hip (male)",Anthropometric,,Weight
EUR.MAGIC.ln_fastingProinsulin,457,46,1_ppi,2.02299737e-05,Joerg Menche,Various,Glycemic,,Fasting proinsulin
EUR.Okada2014.RA_GWASmeta_European_v2,212,45,1_ppi,7.05032555e-06,Joerg Menche,Rheumatoid arthritis,Immune,,Rheumatoid arthritis
EUR.Okada2014.RA_GWASmeta_European_v2,130,12,1_ppi,9.06737313e-05,Joerg Menche,Rheumatoid arthritis,Immune,,Rheumatoid arthritis
EUR.Okada2014.RA_GWASmeta_European_v2,313,5,1_ppi,0.000160798361,Joerg Menche,Rheumatoid arthritis,Immune,,Rheumatoid arthritis
EUR.RA_GWASmeta2_20090505,212,45,1_ppi,1.46146021e-05,Joerg Menche,Rheumatoid arthritis,Immune,,Rheumatoid arthritis
EUR.RA_GWASmeta2_20090505,27,59,1_ppi,6.71136032e-05,Joerg Menche,Rheumatoid arthritis,Immune,,Rheumatoid arthritis
EUR.FG.ENGAGE1000G_FG,116,4,2_ppi,5.28672637e-06,Joerg Menche,Fasting glucose,Glycemic,,Fasting glucose
EUR.FG.ENGAGE1000G_FG,796,4,2_ppi,1.13441255e-05,Joerg Menche,Fasting glucose,Glycemic,,Fasting glucose
EUR.GIANT_2015_HIP_FEMALES_EUR,64,5,2_ppi,2.9445482499999997e-05,Joerg Menche,"BMI, waist, hip (female)",Anthropometric,,Hip circumference
EUR.GIANT_HEIGHT_LangoAllen2010_publicrelease_HapMapCeuFreq_eqtl,49,6,2_ppi,4.82546442e-05,Joerg Menche,Height,Anthropometric,,Height
EUR.MAGIC.FastingGlucose,116,4,2_ppi,4.16293131e-05,Joerg Menche,Fasting glucose,Glycemic,,Fasting glucose
EUR.MAGIC.Manning_et_al_FastingGlucose_Interaction.JMAcontBMI_P,116,4,2_ppi,2.1930603100000003e-05,Joerg Menche,Fasting glucose,Glycemic,,Fasting glucose (BMI interact.)
